"recipe_id","name","value","unit"
"11","Energie","7 161","7 161 kJ / 1 711 kcal"
"11","Bílkoviny","15,68","15,68 g"
"11"," – z toho živočišné bílkoviny","6,82","6,82 g"
"11"," – z toho rostlinné bílkoviny","8,86","8,86 g"
"11","Tuky","164,70","164,70 g"
"11"," – nasycené","80,46","80,46 g"
"11"," – nenasycené","82,35","82,35 g"
"11"," –– mononenasycené","66,36","66,36 g"
"11"," –– polynenasycené","16,00","16,00 g"
"11"," ––– omega 3","0,31","0,31 g"
"11","Vláknina","24,66","24,66 g"
"11","Cholesterol","143","
143 mg
	"
"11","Sodík","842","
842 mg
	"
"11","Sůl","2,00","2,00 g"
"11","Sacharidy","34,00","34,00 g"
"11"," – cukry","14,72","14,72 g"
"11"," ––– laktóza","0,00","0,00 g"
"11","Energie","10 256","10 256 kJ / 2 451 kcal"
"11","Bílkoviny","74,00","74,00 g"
"11"," – z toho živočišné bílkoviny","0,00","0,00 g"
"11"," – z toho rostlinné bílkoviny","74,00","74,00 g"
"11","Tuky","13,80","13,80 g"
"11"," – nasycené","2,30","2,30 g"
"11"," – nenasycené","9,28","9,28 g"
"11"," –– mononenasycené","2,15","2,15 g"
"11"," –– polynenasycené","7,13","7,13 g"
"11"," ––– omega 3","0,65","0,65 g"
"11","Vláknina","34,00","34,00 g"
"11","Cholesterol","0","
0 mg
	"
"11","Sodík","6,03","
6,03 g
	"
"11","Sůl","15,00","15,00 g"
"11","Sacharidy","490,75","490,75 g"
"11"," – cukry","27,00","27,00 g"
"11"," ––– laktóza","0,00","0,00 g"
"11","Energie","7 153","7 153 kJ / 1 710 kcal"
"11","Bílkoviny","37,86","37,86 g"
"11"," – z toho živočišné bílkoviny","27,05","27,05 g"
"11"," – z toho rostlinné bílkoviny","10,81","10,81 g"
"11","Tuky","82,57","82,57 g"
"11"," – nasycené","45,79","45,79 g"
"11"," – nenasycené","29,35","29,35 g"
"11"," –– mononenasycené","25,07","25,07 g"
"11"," –– polynenasycené","4,28","4,28 g"
"11"," ––– omega 3","0,57","0,57 g"
"11","Vláknina","13,64","13,64 g"
"11","Cholesterol","724","
724 mg
	"
"11","Sodík","741","
741 mg
	"
"11","Sůl","1,74","1,74 g"
"11","Sacharidy","196,96","196,96 g"
"11"," – cukry","146,30","146,30 g"
"11"," ––– laktóza","13,28","13,28 g"
"11","Energie","9 735","9 735 kJ / 2 327 kcal"
"11","Bílkoviny","61,40","61,40 g"
"11"," – z toho živočišné bílkoviny","53,80","53,80 g"
"11"," – z toho rostlinné bílkoviny","7,60","7,60 g"
"11","Tuky","121,25","121,25 g"
"11"," – nasycené","63,47","63,47 g"
"11"," – nenasycené","42,90","42,90 g"
"11"," –– mononenasycené","36,18","36,18 g"
"11"," –– polynenasycené","6,72","6,72 g"
"11"," ––– omega 3","0,97","0,97 g"
"11","Vláknina","7,65","7,65 g"
"11","Cholesterol","1,57","
1,57 g
	"
"11","Sodík","1,04","
1,04 g
	"
"11","Sůl","2,45","2,45 g"
"11","Sacharidy","243,65","243,65 g"
"11"," – cukry","192,70","192,70 g"
"11"," ––– laktóza","13,60","13,60 g"
"11","Energie","2 888","2 888 kJ / 690 kcal"
"11","Bílkoviny","24,88","24,88 g"
"11"," – z toho živočišné bílkoviny","20,45","20,45 g"
"11"," – z toho rostlinné bílkoviny","4,43","4,43 g"
"11","Tuky","56,13","56,13 g"
"11"," – nasycené","8,72","8,72 g"
"11"," – nenasycené","42,83","42,83 g"
"11"," –– mononenasycené","13,93","13,93 g"
"11"," –– polynenasycené","28,90","28,90 g"
"11"," ––– omega 3","0,72","0,72 g"
"11","Vláknina","6,80","6,80 g"
"11","Cholesterol","157","
157 mg
	"
"11","Sodík","1,42","
1,42 g
	"
"11","Sůl","3,37","3,37 g"
"11","Sacharidy","19,21","19,21 g"
"11"," – cukry","13,81","13,81 g"
"11"," ––– laktóza","0,61","0,61 g"
"11","Energie","946","946 kJ / 226 kcal"
"11","Bílkoviny","5,98","5,98 g"
"11"," – z toho živočišné bílkoviny","0,00","0,00 g"
"11"," – z toho rostlinné bílkoviny","5,98","5,98 g"
"11","Tuky","0,57","0,57 g"
"11"," – nasycené","0,10","0,10 g"
"11"," – nenasycené","0,20","0,20 g"
"11"," –– mononenasycené","0,05","0,05 g"
"11"," –– polynenasycené","0,15","0,15 g"
"11"," ––– omega 3","0,02","0,02 g"
"11","Vláknina","11,50","11,50 g"
"11","Cholesterol","0","
0 mg
	"
"11","Sodík","99","
99 mg
	"
"11","Sůl","0,20","0,20 g"
"11","Sacharidy","44,70","44,70 g"
"11"," – cukry","10,20","10,20 g"
"11"," ––– laktóza","0,00","0,00 g"
"11","Energie","816","816 kJ / 195 kcal"
"11","Bílkoviny","3,86","3,86 g"
"11"," – z toho živočišné bílkoviny","1,40","1,40 g"
"11"," – z toho rostlinné bílkoviny","2,46","2,46 g"
"11","Tuky","10,63","10,63 g"
"11"," – nasycené","6,35","6,35 g"
"11"," – nenasycené","3,60","3,60 g"
"11"," –– mononenasycené","2,80","2,80 g"
"11"," –– polynenasycené","0,80","0,80 g"
"11"," ––– omega 3","0,13","0,13 g"
"11","Vláknina","8,94","8,94 g"
"11","Cholesterol","26","
26 mg
	"
"11","Sodík","23","
23 mg
	"
"11","Sůl","0,00","0,00 g"
"11","Sacharidy","16,53","16,53 g"
"11"," – cukry","7,16","7,16 g"
"11"," ––– laktóza","0,08","0,08 g"
"11","Energie","3 195","3 195 kJ / 764 kcal"
"11","Bílkoviny","70,32","70,32 g"
"11"," – z toho živočišné bílkoviny","68,40","68,40 g"
"11"," – z toho rostlinné bílkoviny","1,92","1,92 g"
"11","Tuky","32,26","32,26 g"
"11"," – nasycené","6,05","6,05 g"
"11"," – nenasycené","22,95","22,95 g"
"11"," –– mononenasycené","17,16","17,16 g"
"11"," –– polynenasycené","5,80","5,80 g"
"11"," ––– omega 3","0,10","0,10 g"
"11","Vláknina","4,73","4,73 g"
"11","Cholesterol","144","
144 mg
	"
"11","Sodík","150","
150 mg
	"
"11","Sůl","0,30","0,30 g"
"11","Sacharidy","46,97","46,97 g"
"11"," – cukry","31,91","31,91 g"
"11"," ––– laktóza","0,00","0,00 g"
"11","Energie","1 934","1 934 kJ / 462 kcal"
"11","Bílkoviny","54,46","54,46 g"
"11"," – z toho živočišné bílkoviny","52,50","52,50 g"
"11"," – z toho rostlinné bílkoviny","1,96","1,96 g"
"11","Tuky","20,98","20,98 g"
"11"," – nasycené","12,77","12,77 g"
"11"," – nenasycené","7,45","7,45 g"
"11"," –– mononenasycené","6,05","6,05 g"
"11"," –– polynenasycené","1,40","1,40 g"
"11"," ––– omega 3","0,35","0,35 g"
"11","Vláknina","5,13","5,13 g"
"11","Cholesterol","60","
60 mg
	"
"11","Sodík","1,90","
1,90 g
	"
"11","Sůl","4,20","4,20 g"
"11","Sacharidy","12,55","12,55 g"
"11"," – cukry","6,78","6,78 g"
"11"," ––– laktóza","2,40","2,40 g"
"11","Energie","11 506","11 506 kJ / 2 750 kcal"
"11","Bílkoviny","115,90","115,90 g"
"11"," – z toho živočišné bílkoviny","87,62","87,62 g"
"11"," – z toho rostlinné bílkoviny","28,28","28,28 g"
"11","Tuky","103,14","103,14 g"
"11"," – nasycené","60,15","60,15 g"
"11"," – nenasycené","38,12","38,12 g"
"11"," –– mononenasycené","32,55","32,55 g"
"11"," –– polynenasycené","5,57","5,57 g"
"11"," ––– omega 3","1,53","1,53 g"
"11","Vláknina","32,15","32,15 g"
"11","Cholesterol","468","
468 mg
	"
"11","Sodík","330","
330 mg
	"
"11","Sůl","0,85","0,85 g"
"11","Sacharidy","324,90","324,90 g"
"11"," – cukry","29,83","29,83 g"
"11"," ––– laktóza","7,58","7,58 g"
"11","Energie","4 211","4 211 kJ / 1 006 kcal"
"11","Bílkoviny","53,64","53,64 g"
"11"," – z toho živočišné bílkoviny","51,88","51,88 g"
"11"," – z toho rostlinné bílkoviny","1,76","1,76 g"
"11","Tuky","26,11","26,11 g"
"11"," – nasycené","13,25","13,25 g"
"11"," – nenasycené","8,77","8,77 g"
"11"," –– mononenasycené","7,63","7,63 g"
"11"," –– polynenasycené","1,15","1,15 g"
"11"," ––– omega 3","0,12","0,12 g"
"11","Vláknina","4,50","4,50 g"
"11","Cholesterol","325","
325 mg
	"
"11","Sodík","351","
351 mg
	"
"11","Sůl","0,75","0,75 g"
"11","Sacharidy","136,99","136,99 g"
"11"," – cukry","133,71","133,71 g"
"11"," ––– laktóza","25,50","25,50 g"
"11","Energie","1 744","1 744 kJ / 417 kcal"
"11","Bílkoviny","3,65","3,65 g"
"11"," – z toho živočišné bílkoviny","0,67","0,67 g"
"11"," – z toho rostlinné bílkoviny","2,98","2,98 g"
"11","Tuky","28,20","28,20 g"
"11"," – nasycené","2,57","2,57 g"
"11"," – nenasycené","24,35","24,35 g"
"11"," –– mononenasycené","17,05","17,05 g"
"11"," –– polynenasycené","7,30","7,30 g"
"11"," ––– omega 3","2,14","2,14 g"
"11","Vláknina","11,30","11,30 g"
"11","Cholesterol","0","
0 mg
	"
"11","Sodík","1,22","
1,22 g
	"
"11","Sůl","3,75","3,75 g"
"11","Sacharidy","29,13","29,13 g"
"11"," – cukry","11,40","11,40 g"
"11"," ––– laktóza","0,00","0,00 g"
"11","Energie","4 553","4 553 kJ / 1 088 kcal"
"11","Bílkoviny","43,97","43,97 g"
"11"," – z toho živočišné bílkoviny","26,04","26,04 g"
"11"," – z toho rostlinné bílkoviny","17,93","17,93 g"
"11","Tuky","35,02","35,02 g"
"11"," – nasycené","7,54","7,54 g"
"11"," – nenasycené","20,30","20,30 g"
"11"," –– mononenasycené","16,42","16,42 g"
"11"," –– polynenasycené","3,88","3,88 g"
"11"," ––– omega 3","0,11","0,11 g"
"11","Vláknina","21,12","21,12 g"
"11","Cholesterol","777","
777 mg
	"
"11","Sodík","373","
373 mg
	"
"11","Sůl","0,68","0,68 g"
"11","Sacharidy","142,27","142,27 g"
"11"," – cukry","12,21","12,21 g"
"11"," ––– laktóza","0,00","0,00 g"
"11","Energie","5 902","5 902 kJ / 1 411 kcal"
"11","Bílkoviny","36,30","36,30 g"
"11"," – z toho živočišné bílkoviny","32,30","32,30 g"
"11"," – z toho rostlinné bílkoviny","4,00","4,00 g"
"11","Tuky","93,50","93,50 g"
"11"," – nasycené","59,00","59,00 g"
"11"," – nenasycené","27,75","27,75 g"
"11"," –– mononenasycené","25,00","25,00 g"
"11"," –– polynenasycené","2,75","2,75 g"
"11"," ––– omega 3","0,65","0,65 g"
"11","Vláknina","6,00","6,00 g"
"11","Cholesterol","240","
240 mg
	"
"11","Sodík","172","
172 mg
	"
"11","Sůl","0,40","0,40 g"
"11","Sacharidy","103,00","103,00 g"
"11"," – cukry","99,00","99,00 g"
"11"," ––– laktóza","15,00","15,00 g"
"11","Energie","9 500","9 500 kJ / 2 270 kcal"
"11","Bílkoviny","52,58","52,58 g"
"11"," – z toho živočišné bílkoviny","3,00","3,00 g"
"11"," – z toho rostlinné bílkoviny","49,58","49,58 g"
"11","Tuky","87,67","87,67 g"
"11"," – nasycené","19,25","19,25 g"
"11"," – nenasycené","62,01","62,01 g"
"11"," –– mononenasycené","43,16","43,16 g"
"11"," –– polynenasycené","18,85","18,85 g"
"11"," ––– omega 3","4,37","4,37 g"
"11","Vláknina","38,95","38,95 g"
"11","Cholesterol","0","
0 mg
	"
"11","Sodík","551","
551 mg
	"
"11","Sůl","1,83","1,83 g"
"11","Sacharidy","298,61","298,61 g"
"11"," – cukry","101,89","101,89 g"
"11"," ––– laktóza","10,00","10,00 g"
"11","Energie","2 927","2 927 kJ / 700 kcal"
"11","Bílkoviny","65,18","65,18 g"
"11"," – z toho živočišné bílkoviny","59,00","59,00 g"
"11"," – z toho rostlinné bílkoviny","6,18","6,18 g"
"11","Tuky","33,42","33,42 g"
"11"," – nasycené","5,52","5,52 g"
"11"," – nenasycené","27,31","27,31 g"
"11"," –– mononenasycené","22,78","22,78 g"
"11"," –– polynenasycené","4,53","4,53 g"
"11"," ––– omega 3","0,56","0,56 g"
"11","Vláknina","17,35","17,35 g"
"11","Cholesterol","125","
125 mg
	"
"11","Sodík","778","
778 mg
	"
"11","Sůl","1,85","1,85 g"
"11","Sacharidy","27,06","27,06 g"
"11"," – cukry","23,38","23,38 g"
"11"," ––– laktóza","0,00","0,00 g"
"11","Energie","8 529","8 529 kJ / 2 039 kcal"
"11","Bílkoviny","64,12","64,12 g"
"11"," – z toho živočišné bílkoviny","52,08","52,08 g"
"11"," – z toho rostlinné bílkoviny","12,04","12,04 g"
"11","Tuky","70,66","70,66 g"
"11"," – nasycené","14,92","14,92 g"
"11"," – nenasycené","40,60","40,60 g"
"11"," –– mononenasycené","22,53","22,53 g"
"11"," –– polynenasycené","18,07","18,07 g"
"11"," ––– omega 3","0,38","0,38 g"
"11","Vláknina","32,37","32,37 g"
"11","Cholesterol","1,55","
1,55 g
	"
"11","Sodík","721","
721 mg
	"
"11","Sůl","1,35","1,35 g"
"11","Sacharidy","270,37","270,37 g"
"11"," – cukry","188,06","188,06 g"
"11"," ––– laktóza","0,00","0,00 g"
"11","Energie","7 783","7 783 kJ / 1 860 kcal"
"11","Bílkoviny","26,97","26,97 g"
"11"," – z toho živočišné bílkoviny","10,81","10,81 g"
"11"," – z toho rostlinné bílkoviny","16,16","16,16 g"
"11","Tuky","81,54","81,54 g"
"11"," – nasycené","8,04","8,04 g"
"11"," – nenasycené","67,53","67,53 g"
"11"," –– mononenasycené","45,44","45,44 g"
"11"," –– polynenasycené","22,08","22,08 g"
"11"," ––– omega 3","5,20","5,20 g"
"11","Vláknina","10,40","10,40 g"
"11","Cholesterol","263","
263 mg
	"
"11","Sodík","599","
599 mg
	"
"11","Sůl","1,75","1,75 g"
"11","Sacharidy","250,06","250,06 g"
"11"," – cukry","52,26","52,26 g"
"11"," ––– laktóza","3,06","3,06 g"
"11","Energie","4 497","4 497 kJ / 1 075 kcal"
"11","Bílkoviny","93,71","93,71 g"
"11"," – z toho živočišné bílkoviny","83,39","83,39 g"
"11"," – z toho rostlinné bílkoviny","10,32","10,32 g"
"11","Tuky","36,92","36,92 g"
"11"," – nasycené","12,96","12,96 g"
"11"," – nenasycené","20,01","20,01 g"
"11"," –– mononenasycené","14,49","14,49 g"
"11"," –– polynenasycené","5,52","5,52 g"
"11"," ––– omega 3","1,11","1,11 g"
"11","Vláknina","18,72","18,72 g"
"11","Cholesterol","353","
353 mg
	"
"11","Sodík","710","
710 mg
	"
"11","Sůl","1,85","1,85 g"
"11","Sacharidy","83,77","83,77 g"
"11"," – cukry","25,24","25,24 g"
"11"," ––– laktóza","2,43","2,43 g"
"11","Energie","24 452","24 452 kJ / 5 844 kcal"
"11","Bílkoviny","114,80","114,80 g"
"11"," – z toho živočišné bílkoviny","67,60","67,60 g"
"11"," – z toho rostlinné bílkoviny","47,20","47,20 g"
"11","Tuky","263,75","263,75 g"
"11"," – nasycené","95,81","95,81 g"
"11"," – nenasycené","154,84","154,84 g"
"11"," –– mononenasycené","68,31","68,31 g"
"11"," –– polynenasycené","86,53","86,53 g"
"11"," ––– omega 3","1,03","1,03 g"
"11","Vláknina","12,90","12,90 g"
"11","Cholesterol","900","
900 mg
	"
"11","Sodík","716","
716 mg
	"
"11","Sůl","2,31","2,31 g"
"11","Sacharidy","736,01","736,01 g"
"11"," – cukry","428,11","428,11 g"
"11"," ––– laktóza","40,69","40,69 g"
"11","Energie","4 678","4 678 kJ / 1 118 kcal"
"11","Bílkoviny","64,96","64,96 g"
"11"," – z toho živočišné bílkoviny","51,66","51,66 g"
"11"," – z toho rostlinné bílkoviny","13,30","13,30 g"
"11","Tuky","32,02","32,02 g"
"11"," – nasycené","13,04","13,04 g"
"11"," – nenasycené","12,45","12,45 g"
"11"," –– mononenasycené","9,72","9,72 g"
"11"," –– polynenasycené","2,73","2,73 g"
"11"," ––– omega 3","0,21","0,21 g"
"11","Vláknina","5,20","5,20 g"
"11","Cholesterol","570","
570 mg
	"
"11","Sodík","783","
783 mg
	"
"11","Sůl","1,82","1,82 g"
"11","Sacharidy","139,91","139,91 g"
"11"," – cukry","51,89","51,89 g"
"11"," ––– laktóza","18,80","18,80 g"
"11","Energie","5 641","5 641 kJ / 1 348 kcal"
"11","Bílkoviny","167,04","167,04 g"
"11"," – z toho živočišné bílkoviny","163,10","163,10 g"
"11"," – z toho rostlinné bílkoviny","3,94","3,94 g"
"11","Tuky","62,87","62,87 g"
"11"," – nasycené","8,34","8,34 g"
"11"," – nenasycené","52,36","52,36 g"
"11"," –– mononenasycené","41,09","41,09 g"
"11"," –– polynenasycené","11,27","11,27 g"
"11"," ––– omega 3","3,17","3,17 g"
"11","Vláknina","11,18","11,18 g"
"11","Cholesterol","385","
385 mg
	"
"11","Sodík","657","
657 mg
	"
"11","Sůl","0,98","0,98 g"
"11","Sacharidy","24,72","24,72 g"
"11"," – cukry","7,14","7,14 g"
"11"," ––– laktóza","0,00","0,00 g"
"11","Energie","17 495","17 495 kJ / 4 182 kcal"
"11","Bílkoviny","246,50","246,50 g"
"11"," – z toho živočišné bílkoviny","241,50","241,50 g"
"11"," – z toho rostlinné bílkoviny","5,00","5,00 g"
"11","Tuky","338,50","338,50 g"
"11"," – nasycené","96,95","96,95 g"
"11"," – nenasycené","222,65","222,65 g"
"11"," –– mononenasycené","168,25","168,25 g"
"11"," –– polynenasycené","54,40","54,40 g"
"11"," ––– omega 3","4,70","4,70 g"
"11","Vláknina","14,50","14,50 g"
"11","Cholesterol","705","
705 mg
	"
"11","Sodík","1,66","
1,66 g
	"
"11","Sůl","4,15","4,15 g"
"11","Sacharidy","30,00","30,00 g"
"11"," – cukry","20,00","20,00 g"
"11"," ––– laktóza","0,00","0,00 g"
"11","Energie","15 840","15 840 kJ / 3 786 kcal"
"11","Bílkoviny","181,02","181,02 g"
"11"," – z toho živočišné bílkoviny","126,52","126,52 g"
"11"," – z toho rostlinné bílkoviny","54,50","54,50 g"
"11","Tuky","193,48","193,48 g"
"11"," – nasycené","84,26","84,26 g"
"11"," – nenasycené","93,40","93,40 g"
"11"," –– mononenasycené","64,40","64,40 g"
"11"," –– polynenasycené","29,00","29,00 g"
"11"," ––– omega 3","1,10","1,10 g"
"11","Vláknina","19,00","19,00 g"
"11","Cholesterol","1,16","
1,16 g
	"
"11","Sodík","1,46","
1,46 g
	"
"11","Sůl","3,43","3,43 g"
"11","Sacharidy","320,62","320,62 g"
"11"," – cukry","98,52","98,52 g"
"11"," ––– laktóza","82,52","82,52 g"
"11","Energie","3 449","3 449 kJ / 824 kcal"
"11","Bílkoviny","157,16","157,16 g"
"11"," – z toho živočišné bílkoviny","157,16","157,16 g"
"11"," – z toho rostlinné bílkoviny","0,00","0,00 g"
"11","Tuky","21,12","21,12 g"
"11"," – nasycené","5,32","5,32 g"
"11"," – nenasycené","10,42","10,42 g"
"11"," –– mononenasycené","7,88","7,88 g"
"11"," –– polynenasycené","2,54","2,54 g"
"11"," ––– omega 3","1,20","1,20 g"
"11","Vláknina","0,00","0,00 g"
"11","Cholesterol","848","
848 mg
	"
"11","Sodík","529","
529 mg
	"
"11","Sůl","1,26","1,26 g"
"11","Sacharidy","1,40","1,40 g"
"11"," – cukry","0,00","0,00 g"
"11"," ––– laktóza","0,00","0,00 g"
